0_60_time,year,manufacturer,model
5.7,2016,LEXUS,LEXUS RC 350 F-SPORT
6.7,2016,LEXUS,LEXUS RC 200T F-SPORT
6.3,2016,LEXUS,LEXUS RC 300 F-SPORT
6.7,2017,LEXUS,LEXUS RC 200T
4.4,2020,LEXUS,LEXUS RC F W/ PERFORMANCE PACKAGE
4.4,2020,LEXUS,LEXUS RC F TRACK EDITION
4.0,2021,LEXUS,LEXUS RC F FUJI SPEEDWAY EDITION
8.7,1999,LEXUS,LEXUS RX 300 AWD
8.6,2004,LEXUS,LEXUS RX 330
7.8,2004,LEXUS,LEXUS RX 330 AWD
7.2,2006,LEXUS,"EXUS RX, 400H AWD"
6.7,2007,LEXUS,LEXUS RX 350 AWD
6.8,2010,LEXUS,LEXUS RX 450H AWD
6.8,2010,LEXUS,LEXUS RX 350 AWD
6.7,2011,LEXUS,LEXUS RX 350
6.9,2013,LEXUS,LEXUS RX 350 F-SPORT AWD
6.8,2013,LEXUS,LEXUS RX 450H AWD
6.7,2014,LEXUS,LEXUS RX450H AWD
6.8,2016,LEXUS,LEXUS RX 350 F-SPORT AWD
7.0,2016,LEXUS,LEXUS RX 450H AWD
7.1,2016,LEXUS,LEXUS RX 450H F-SPORT AWD
9.3,2016,LEXUS,LEXUS RX200T F-SPORT AWD
6.9,2017,LEXUS,LEXUS RX 350 AWD
7.4,2018,LEXUS,LEXUS RX 450HL
7.3,2018,LEXUS,LEXUS RX 350L
7.8,1992,LEXUS,LEXUS SC 300
6.9,1992,LEXUS,LEXUS SC 400
7.3,1993,LEXUS,LEXUS SC 300
7.1,1993,LEXUS,LEXUS SC 400
6.9,1995,LEXUS,LEXUS SC 400
6.8,1995,LEXUS,LEXUS SC 300
6.0,1995,LEXUS,TOYOMOTO LEXUS SC 300
6.1,2002,LEXUS,LEXUS SC 430
8.2,2019,LEXUS,LEXUS UX 250H F-SPORT AWD
8.7,2019,LEXUS,LEXUS UX 200
8.9,2021,LEXUS,LEXUS UX 200 F-SPORT
