0_60_time,year,manufacturer,model
11.8,1998,HONDA,HONDA CIVIC GX NATURAL GAS (CNG)
7.4,1999,HONDA,HONDA CIVIC SI COUPE
9.5,2000,HONDA,HONDA CIVIC LX SEDAN
8.3,2000,HONDA,HONDA CIVIC EX COUPE
6.0,2001,HONDA,AEM/HASPORT CIVIC EX TYPE-S SEDAN
9.0,2001,HONDA,HONDA CIVIC EX SEDAN
9.3,2002,HONDA,HONDA CIVIC LX SEDAN
7.6,2002,HONDA,HONDA CIVIC SI HATCHBACK
8.4,2003,HONDA,HONDA CIVIC EX COUPE
11.1,2003,HONDA,HONDA CIVIC HYBRID
12.6,2004,HONDA,HONDA CIVIC HYBRID (CVT)
4.5,2004,HONDA,AEM CIVIC  SI COUPE
10.5,2006,HONDA,HONDA CIVIC HYBRID
5.4,2006,HONDA,HASPORT SUPERCHARGED CIVIC SI COUPE
7.6,2006,HONDA,HONDA CIVIC I-CTDI DIESEL HATCHBACK
8.0,2006,HONDA,HONDA CIVIC EX SEDAN (MANUAL)
8.9,2006,HONDA,HONDA CIVIC EX SEDAN
6.4,2006,HONDA,HONDA CIVIC SI COUPE
6.5,2007,HONDA,HONDA CIVIC SI SEDAN
7.6,2007,HONDA,HONDA CIVIC LX SEDAN
4.8,2007,HONDA,HONDA CIVIC TYPE-R RALLY
6.8,2008,HONDA,HONDA CIVIC MUGEN SI SEDAN
9.4,2008,HONDA,HONDA CIVIC EX SEDAN
6.6,2009,HONDA,HONDA CIVIC SI SEDAN
9.8,2009,HONDA,HONDA CIVIC LX-S SEDAN
6.4,2009,HONDA,HONDA CIVIC TYPE-R LSD
6.0,2010,HONDA,HONDA CIVIC TYPE-R MUGEN
9.3,2011,HONDA,HONDA CIVIC 1.8 EX-GT
8.6,2011,HONDA,HONDA CIVIC 1.8 SI HATCHBACK
10.7,2012,HONDA,HONDA CIVIC NATURAL GAS (CNG) SEDAN
8.2,2012,HONDA,HONDA CIVIC 2.2 I-DTEC HATCHBACK
8.9,2012,HONDA,HONDA CIVIC EX SEDAN
6.4,2012,HONDA,HONDA CIVIC SI COUPE
6.1,2012,HONDA,HONDA CIVIC SI SEDAN
8.8,2013,HONDA,HONDA CIVIC 1.8 SEDAN
8.5,2013,HONDA,HONDA CIVIC HF SEDAN
9.7,2013,HONDA,HONDA CIVIC 1.6 I-DTEC SE HATCHBACK
9.8,2013,HONDA,HONDA CIVIC HYBRID SEDAN
6.3,2014,HONDA,HONDA CIVIC SI COUPE
6.5,2014,HONDA,HONDA CIVIC SI SEDAN
8.3,2014,HONDA,HONDA CIVIC HF SEDAN
8.6,2014,HONDA,HONDA CIVIC EX-L COUPE
8.8,2014,HONDA,HONDA CIVIC EX-L SEDAN
9.8,2014,HONDA,HONDA CIVIC TOURER 1.6 I-DTEC SR
10.2,2015,HONDA,HONDA CIVIC SPORT 1.6 I-DTEC
8.2,2016,HONDA,HONDA CIVIC EX SEDAN
6.6,2016,HONDA,HONDA CIVIC EX-L 1.5T COUPE
7.5,2016,HONDA,HONDA CIVIC LX COUPE
6.8,2016,HONDA,HONDA CIVIC TOURING 1.5T SEDAN
5.6,2016,HONDA,HONDA CIVIC TYPE R
5.0,2017,HONDA,HONDA CIVIC TYPE R
6.3,2017,HONDA,HONDA CIVIC SI COUPE
6.4,2017,HONDA,HONDA CIVIC SI SEDAN
6.9,2017,HONDA,HONDA CIVIC SPORT 1.5T HATCHBACK
10.8,2018,HONDA,HONDA CIVIC 1.0 VTEC TURBO EX SEDAN
6.9,2019,HONDA,HONDA CIVIC TOURING 1.5T SEDAN
5.0,2019,HONDA,HONDA CIVIC TYPE R
7.1,2020,HONDA,HONDA CIVIC SPORT TOURING 1.5T HATCHBACK
6.7,2020,HONDA,HONDA CIVIC SI SEDAN
