0_60_time,year,manufacturer,model
5.2,2004,PORSCHE,PORSCHE 911 CARRERA 4 CABRIOLET
4.0,2005,PORSCHE,PORSCHE 911 TURBO S CABRIOLET
4.0,2005,PORSCHE,PORSCHE 911 CARRERA S
3.7,2005,PORSCHE,PORSCHE 911 TURBO CABRIOLET
3.6,2005,PORSCHE,PORSCHE 911 GT2
4.3,2005,PORSCHE,PORSCHE 911 CARRERA
4.6,2005,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET
4.3,2006,PORSCHE,PORSCHE 911 CABRIOLET
4.3,2006,PORSCHE,PORSCHE 911 CARRERA 4S
4.6,2006,PORSCHE,PORSCHE 911 CARRERA 4
3.9,2007,PORSCHE,PORSCHE 911 GT3 RS
4.7,2007,PORSCHE,PORSCHE 911 GT3 CUP (RACE CAR)
4.2,2007,PORSCHE,PORSCHE 911 TARGA 4S
3.4,2007,PORSCHE,PORSCHE 911 TURBO (MANUAL)
3.8,2007,PORSCHE,PORSCHE 911 GT3
4.2,2007,PORSCHE,PORSCHE 911 CARRERA
3.3,2007,PORSCHE,PORSCHE 911 TURBO
4.4,2007,PORSCHE,PORSCHE 911 C2S POWERKIT
3.7,2008,PORSCHE,PORSCHE 911 TURBO CABRIOLET
3.4,2008,PORSCHE,PORSCHE 911 GT2
3.7,2008,PORSCHE,PORSCHE 911 GT3 RS
3.9,2009,PORSCHE,PORSCHE 911 CARRERA S (MANUAL)
4.1,2009,PORSCHE,PORSCHE 911 CARRERA
3.9,2009,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET
3.9,2009,PORSCHE,PORSCHE 911 CARRERA 4S
4.1,2009,PORSCHE,PORSCHE 911 CARRERA
3.9,2009,PORSCHE,PORSCHE 911 CARRERA S
2.8,2010,PORSCHE,PORSCHE 911 TURBO
3.6,2010,PORSCHE,PORSCHE 911 GT3
3.2,2010,PORSCHE,PORSCHE 911 TURBO (MANUAL)
3.4,2010,PORSCHE,PORSCHE RUF RT 12 S
2.7,2011,PORSCHE,CHAMPION MOTORSPORT PORSCHE 911 TURBO S RSR
2.8,2011,PORSCHE,PORSCHE 911 TURBO
3.9,2011,PORSCHE,PORSCHE 911 TARGA 4S
3.6,2011,PORSCHE,PORSCHE 911 GT3
4.6,2011,PORSCHE,PORSCHE 911 TARGA 4
3.1,2011,PORSCHE,PORSCHE 911 TURBO S CABRIOLET
4.1,2011,PORSCHE,PORSCHE 911 BLACK EDITION
4.3,2011,PORSCHE,PORSCHE 911 BLACK EDITION CABRIOLET
3.6,2011,PORSCHE,PORSCHE 911 GT3 RS
3.5,2011,PORSCHE,PORSCHE 911 TURBO CABRIOLET
2.7,2011,PORSCHE,PORSCHE 911 TURBO S
4.6,2011,PORSCHE,PORSCHE 911 CARRERA 4 CABRIOLET
3.9,2011,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET
3.3,2011,PORSCHE,PORSCHE 911 GT2 RS
4.3,2011,PORSCHE,PORSCHE 911 SPEEDSTER
4.0,2011,PORSCHE,PORSCHE 911 CARRERA GTS CABRIOLET
4.0,2011,PORSCHE,PORSCHE 911 CARRERA GTS
3.5,2011,PORSCHE,PORSCHE 911 GT3 RS 4.0
3.7,2012,PORSCHE,PORSCHE 911 CARRERA S (MANUAL)
3.6,2012,PORSCHE,PORSCHE 911 CARRERA S
3.8,2012,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET
4.1,2013,PORSCHE,PORSCHE 911 CARRERA 4S (MANUAL)
4.2,2013,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET (MANUAL)
4.3,2013,PORSCHE,PORSCHE 911 CARRERA
3.9,2013,PORSCHE,PORSCHE 911 CARRERA 4S
4.2,2013,PORSCHE,PORSCHE 911 CARRERA 4
3.9,2014,PORSCHE,PORSCHE 911 50TH ANNIVERSARY
4.2,2014,PORSCHE,PORSCHE 911 TARGA 4S
2.6,2014,PORSCHE,PORSCHE 911 TURBO S
3.2,2014,PORSCHE,PORSCHE 911 TURBO
3.0,2014,PORSCHE,PORSCHE 911 GT3
3.9,2014,PORSCHE,PORSCHE 911 CARRERA S
4.5,2014,PORSCHE,PORSCHE 911 CARRERA CABRIOLET
2.8,2014,PORSCHE,PORSCHE 911 TURBO S CABRIOLET
4.2,2014,PORSCHE,PORSCHE 911 CARRERA
3.6,2015,PORSCHE,PORSCHE 911 CARRERA GTS
3.8,2015,PORSCHE,PORSCHE 911 CARRERA GTS (MANUAL)
3.8,2015,PORSCHE,PORSCHE 911 CARRERA 4 GTS
4.2,2015,PORSCHE,PORSCHE 911 TARGA 4S
3.0,2016,PORSCHE,PORSCHE 911 GT3 RS
3.4,2016,PORSCHE,PORSCHE 911 R
3.2,2017,PORSCHE,PORSCHE 911 CARRERA S CABRIOLET
2.5,2017,PORSCHE,PORSCHE 911 TURBO S
2.6,2017,PORSCHE,PORSCHE 911 TURBO
2.8,2017,PORSCHE,PORSCHE 911 TURBO CABRIOLET
3.4,2017,PORSCHE,PORSCHE 911 CARRERA
3.1,2017,PORSCHE,PORSCHE 911 CARRERA S (SPORT CHRONO)
3.3,2017,PORSCHE,PORSCHE 911 TARGA 4S
3.0,2017,PORSCHE,PORSCHE 911 TARGA 4 GTS
3.5,2017,PORSCHE,PORSCHE 911 2017 PORSCHE 911 TARGA 4 GTS (MANUAL)
3.6,2017,PORSCHE,PORSCHE 911 TARGA 4
3.9,2017,PORSCHE,PORSCHE 911 CARRERA (MANUAL)
2.6,2017,PORSCHE,PORSCHE 911 TURBO S CABRIOLET
3.0,2017,PORSCHE,PORSCHE 911 CARRERA GTS CABRIOLET
3.0,2017,PORSCHE,PORSCHE 911 CARRERA GTS
3.2,2017,PORSCHE,PORSCHE 911 CARRERA 4S
3.6,2017,PORSCHE,PORSCHE 911 CARRERA GTS CABRIOLET (MANUAL)
3.4,2017,PORSCHE,PORSCHE 911 CARRERA GTS (MANUAL)
3.5,2017,PORSCHE,PORSCHE 911 CARRERA 4 GTS
3.4,2017,PORSCHE,PORSCHE 911 CARRERA 4
2.7,2018,PORSCHE,PORSCHE 911 GT2 RS
3.0,2018,PORSCHE,PORSCHE 911 GT3
3.5,2018,PORSCHE,PORSCHE 911 GT3 (MANUAL)
3.0,2019,PORSCHE,PORSCHE 911 GT3 RS
3.0,2020,PORSCHE,PORSCHE 911 CARRERA S
2.1,2021,PORSCHE,PORSCHE 911 TURBO S LIGHTWEIGHT
4.0,2021,PORSCHE,PORSCHE 911 TARGA 4
2.2,2021,PORSCHE,PORSCHE 911 TURBO S
2.7,2022,PORSCHE,PORSCHE 911 GT3
3.4,1997,PORSCHE,CHAMPION RACING PORSCHE 911 GT1
3.7,1999,PORSCHE,PORSCHE 911 GT1 STRASSENVERSION
11.6,1966,PORSCHE,PORSCHE 912
8.7,1970,PORSCHE,PORSCHE 914/6
13.1,1970,PORSCHE,PORSCHE 914/4
10.3,1973,PORSCHE,PORSCHE 914S
10.2,1974,PORSCHE,PORSCHE 914 2.0
2.3,2014,PORSCHE,PORSCHE 918 SPYDER
2.3,2015,PORSCHE,PORSCHE 918 SPYDER
9.2,1977,PORSCHE,PORSCHE 924
9.5,1978,PORSCHE,PORSCHE 924
8.8,1979,PORSCHE,PORSCHE 924
6.9,1979,PORSCHE,PORSCHE 924 TURBO
9.3,1980,PORSCHE,PORSCHE 924 TURBO S
4.7,1981,PORSCHE,PORSCHE 924 CARRERA GTR
7.7,1981,PORSCHE,PORSCHE 924 TURBO
6.5,1981,PORSCHE,PORSCHE 924 CARRERA GT
7.8,1986,PORSCHE,PORSCHE 924 S
7.4,1987,PORSCHE,PORSCHE 924 S
8.4,1988,PORSCHE,PORSCHE 924 S
5.4,1988,PORSCHE,PORSCHE 924 CARRERA GT
6.6,1977,PORSCHE,PORSCHE 928
6.8,1978,PORSCHE,PORSCHE 928
7.3,1980,PORSCHE,PORSCHE 928
6.8,1982,PORSCHE,PORSCHE 928
6.9,1983,PORSCHE,PORSCHE 928 S
5.7,1985,PORSCHE,PORSCHE 928 S
5.4,1987,PORSCHE,PORSCHE 928 S4
5.2,1990,PORSCHE,PORSCHE 928 GT
5.8,1991,PORSCHE,PORSCHE 928 GT
6.1,1991,PORSCHE,PORSCHE 928 S4
5.3,1993,PORSCHE,PORSCHE 928 GTS
5.1,1993,PORSCHE,PORSCHE 928 GTS (MANUAL)
4.6,1982,PORSCHE,DP MOTORSPORT PORSCHE 935
2.6,2019,PORSCHE,PORSCHE 935
8.8,1982,PORSCHE,PORSCHE 944
5.9,1983,PORSCHE,CALLAWAY PORSCHE 944 TURBO
8.8,1984,PORSCHE,PORSCHE 944
8.2,1986,PORSCHE,PORSCHE 944
5.9,1986,PORSCHE,PORSCHE 944 TURBO
7.4,1987,PORSCHE,PORSCHE 944 S
8.5,1988,PORSCHE,PORSCHE 944
7.4,1988,PORSCHE,PORSCHE 944 S
5.5,1988,PORSCHE,PORSCHE 944 TURBO S
5.7,1989,PORSCHE,PORSCHE 944 TURBO
7.4,1989,PORSCHE,PORSCHE 944
6.6,1989,PORSCHE,PORSCHE 944 S2
6.6,1990,PORSCHE,PORSCHE 944 S2
3.6,1987,PORSCHE,PORSCHE 959 SPORT
3.6,1988,PORSCHE,PORSCHE 959
5.9,1992,PORSCHE,PORSCHE 968 (AUTO)
5.9,1992,PORSCHE,PORSCHE 968 CABRIOLET
5.6,1993,PORSCHE,PORSCHE 968 CLUBSPORT
6.5,1993,PORSCHE,PORSCHE 968
4.4,1993,PORSCHE,PORSCHE 968 TURBO S
5.9,1993,PORSCHE,PORSCHE 968
2.7,2020,PORSCHE,PORSCHE 99X FORMULA E ELECTRIC RACE CAR
6.1,1997,PORSCHE,PORSCHE BOXSTER
6.1,1998,PORSCHE,PORSCHE BOXSTER
5.3,2000,PORSCHE,PORSCHE BOXSTER S
6.1,2000,PORSCHE,PORSCHE BOXSTER
5.1,2001,PORSCHE,RUF PORSCHE BOXSTER 3400 S
5.3,2001,PORSCHE,PORSCHE BOXSTER S
5.3,2002,PORSCHE,PORSCHE BOXSTER S
6.0,2003,PORSCHE,PORSCHE BOXSTER
5.3,2003,PORSCHE,PORSCHE BOXSTER S
5.3,2004,PORSCHE,PORSCHE BOXSTER S
5.9,2005,PORSCHE,PORSCHE BOXSTER
5.0,2005,PORSCHE,PORSCHE BOXSTER S
4.9,2007,PORSCHE,PORSCHE BOXSTER S
5.6,2007,PORSCHE,PORSCHE BOXSTER
5.2,2008,PORSCHE,PORSCHE BOXSTER RS 60 SPYDER
4.3,2009,PORSCHE,PORSCHE BOXSTER S
4.5,2009,PORSCHE,PORSCHE BOXSTER S (MANUAL)
4.2,2011,PORSCHE,PORSCHE BOXSTER S SPYDER
5.5,2012,PORSCHE,PORSCHE BOXSTER
4.2,2013,PORSCHE,PORSCHE BOXSTER S
4.4,2013,PORSCHE,PORSCHE BOXSTER S (MANUAL)
5.6,2013,PORSCHE,PORSCHE BOXSTER
4.1,2015,PORSCHE,PORSCHE BOXSTER GTS
4.0,2016,PORSCHE,PORSCHE BOXSTER SPYDER
4.0,2017,PORSCHE,PORSCHE 718 BOXSTER (SPORT CHRONO)
4.3,2017,PORSCHE,PORSCHE 718 BOXSTER S (MANUAL)
3.6,2017,PORSCHE,PORSCHE 718 BOXSTER S (SPORT CHRONO)
4.4,2017,PORSCHE,PORSCHE 718 BOXSTER (MANUAL)
3.6,2018,PORSCHE,PORSCHE 718 BOXSTER GTS
4.6,2019,PORSCHE,PORSCHE 718 BOXSTER (MANUAL)
3.9,2020,PORSCHE,PORSCHE 718 BOXSTER SPYDER
4.0,2021,PORSCHE,PORSCHE 718 BOXSTER 25TH ANNIVERSARY SPYDER
3.5,2004,PORSCHE,PORSCHE CARRERA GT
3.5,2006,PORSCHE,PORSCHE CARRERA GT
5.2,2003,PORSCHE,PORSCHE CAYENNE TURBO
6.8,2004,PORSCHE,PORSCHE CAYENNE S
5.0,2004,PORSCHE,TECHART PORSCHE CAYENNE TURBO
5.1,2005,PORSCHE,PORSCHE CAYENNE TURBO
7.8,2007,PORSCHE,PORSCHE CAYENNE
4.8,2007,PORSCHE,PORSCHE CAYENNE TURBO S
4.7,2008,PORSCHE,PORSCHE CAYENNE TURBO
6.0,2008,PORSCHE,PORSCHE CAYENNE S
4.2,2009,PORSCHE,PORSCHE CAYENNE TURBO S
5.6,2009,PORSCHE,PORSCHE CAYENNE GTS
6.7,2010,PORSCHE,TECHART PORSCHE CAYENNE D TECH9
4.1,2010,PORSCHE,PORSCHE CAYENNE TURBO S
7.3,2011,PORSCHE,PORSCHE CAYENNE
5.6,2011,PORSCHE,PORSCHE CAYENNE S HYBRID
4.1,2011,PORSCHE,PORSCHE CAYENNE TURBO
5.6,2011,PORSCHE,PORSCHE CAYENNE S
7.3,2012,PORSCHE,PORSCHE CAYENNE
5.3,2013,PORSCHE,PORSCHE CAYENNE GTS
6.8,2013,PORSCHE,PORSCHE CAYENNE V6 DIESEL
5.3,2013,PORSCHE,PORSCHE CAYENNE S V8 DIESEL
4.1,2014,PORSCHE,PORSCHE CAYENNE TURBO S
5.4,2015,PORSCHE,PORSCHE CAYENNE S E-HYBRID
5.1,2015,PORSCHE,PORSCHE CAYENNE S
4.2,2015,PORSCHE,PORSCHE CAYENNE TURBO
5.0,2016,PORSCHE,PORSCHE CAYENNE GTS
4.0,2016,PORSCHE,PORSCHE CAYENNE TURBO S
5.3,2017,PORSCHE,PORSCHE CAYENNE S E-HYBRID
4.9,2019,PORSCHE,PORSCHE CAYENNE
3.3,2019,PORSCHE,PORSCHE CAYENNE TURBO
4.2,2019,PORSCHE,PORSCHE CAYENNE S
3.2,2020,PORSCHE,PORSCHE CAYENNE TURBO S E-HYBRID
3.8,2021,PORSCHE,PORSCHE CAYENNE GTS COUPE
3.0,2022,PORSCHE,PORSCHE CAYENNE TURBO GT COUPE
4.8,2006,PORSCHE,PORSCHE CAYMAN S
5.6,2007,PORSCHE,PORSCHE CAYMAN
4.9,2007,PORSCHE,PORSCHE CAYMAN S
4.4,2007,PORSCHE,FARNBACHER LOLES PORSCHE CAYMAN GTR
5.0,2009,PORSCHE,PORSCHE CAYMAN
4.4,2009,PORSCHE,PORSCHE CAYMAN S
4.5,2011,PORSCHE,PORSCHE CAYMAN S (MANUAL)
4.2,2011,PORSCHE,PORSCHE CAYMAN S
4.6,2012,PORSCHE,PORSCHE CAYMAN R (MANUAL)
4.2,2012,PORSCHE,PORSCHE CAYMAN R
4.6,2013,PORSCHE,PORSCHE CAYMAN S
4.3,2014,PORSCHE,PORSCHE CAYMAN S (MANUAL)
5.4,2014,PORSCHE,PORSCHE CAYMAN
4.1,2014,PORSCHE,PORSCHE CAYMAN S
4.1,2015,PORSCHE,PORSCHE CAYMAN GTS
4.1,2016,PORSCHE,PORSCHE CAYMAN GT4
4.0,2017,PORSCHE,PORSCHE 718 CAYMAN (SPORT CHRONO)
4.1,2017,PORSCHE,PORSCHE 718 CAYMAN S (MANUAL)
4.3,2017,PORSCHE,PORSCHE 718 CAYMAN (MANUAL)
3.6,2017,PORSCHE,PORSCHE 718 CAYMAN S
4.1,2018,PORSCHE,PORSCHE 718 CAYMAN GTS (MANUAL)
4.2,2018,PORSCHE,PORSCHE 718 CAYMAN
4.1,2019,PORSCHE,PORSCHE 718 CAYMAN S (MANUAL)
3.7,2020,PORSCHE,PORSCHE 718 CAYMAN GT4
3.4,2021,PORSCHE,PORSCHE 718 CAYMAN GTS
3.3,2021,PORSCHE,PORSCHE 718 CAYMAN GT4
3.9,2022,PORSCHE,PORSCHE 718 CAYMAN GTS (MANUAL)
4.2,2015,PORSCHE,PORSCHE MACAN TURBO
4.7,2015,PORSCHE,PORSCHE MACAN S
3.7,2017,PORSCHE,PORSCHE MACAN TURBO W/ PERFORMANCE PACKAGE
4.7,2017,PORSCHE,PORSCHE MACAN S
4.4,2017,PORSCHE,PORSCHE MACAN GTS
4.6,2019,PORSCHE,PORSCHE MACAN S
3.5,2020,PORSCHE,PORSCHE MACAN TURBO
3.9,2021,PORSCHE,PORSCHE MACAN GTS
3.5,2022,PORSCHE,PORSCHE MACAN GTS
4.6,2010,PORSCHE,PORSCHE PANAMERA S
4.5,2010,PORSCHE,PORSCHE PANAMERA 4S
3.4,2011,PORSCHE,PORSCHE PANAMERA TURBO (SPORT CHRONO)
3.4,2011,PORSCHE,PORSCHE PANAMERA TURBO S
4.9,2011,PORSCHE,PORSCHE PANAMERA 4
5.2,2011,PORSCHE,PORSCHE PANAMERA S HYBRID
5.3,2011,PORSCHE,PORSCHE PANAMERA
3.6,2011,PORSCHE,MANSORY PORSCHE PANAMERA TURBO
3.4,2012,PORSCHE,PORSCHE PANAMERA TURBO S
6.6,2012,PORSCHE,PORSCHE PANAMERA DIESEL
5.2,2012,PORSCHE,PORSCHE PANAMERA S HYBRID
4.0,2013,PORSCHE,PORSCHE PANAMERA GTS
4.3,2014,PORSCHE,PORSCHE PANAMERA 4S EXECUTIVE
3.4,2014,PORSCHE,PORSCHE PANAMERA TURBO
3.3,2014,PORSCHE,PORSCHE PANAMERA TURBO EXECUTIVE
3.5,2014,PORSCHE,PORSCHE PANAMERA TURBO S EXECUTIVE
5.8,2015,PORSCHE,PORSCHE PANAMERA DIESEL
3.7,2017,PORSCHE,PORSCHE PANAMERA 4S
3.0,2017,PORSCHE,PORSCHE PANAMERA TURBO (SPORT CHRONO)
3.3,2018,PORSCHE,PORSCHE PANAMERA TURBO EXECUTIVE
4.7,2018,PORSCHE,PORSCHE PANAMERA
4.3,2018,PORSCHE,PORSCHE PANAMERA 4 E-HYBRID
2.9,2018,PORSCHE,PORSCHE PANAMERA TURBO S E-HYBRID
3.2,2019,PORSCHE,PORSCHE PANAMERA GTS
2.7,2021,PORSCHE,PORSCHE PANAMERA S SPORT TURISMO
2.4,2020,PORSCHE,PORSCHE TAYCAN TURBO S
4.7,2021,PORSCHE,PORSCHE TAYCAN PERFORMANCE BATTERY PLUS
4.5,2022,PORSCHE,PORSCHE TAYCAN 4 CROSS TURISMO
