0_60_time,year,manufacturer,model
6.9,2004,TOYOTA,TOYOTA CAMRY SOLARA SE SPORT V6
6.8,2004,TOYOTA,TOYOTA CAMRY SOLARA SE V6
7.2,2004,TOYOTA,TOYOTA CAMRY SOLARA SLE V6 CONVERTIBLE
7.2,2005,TOYOTA,TOYOTA CAMRY LE V6
7.1,2005,TOYOTA,TOYOTA CAMRY SOLARA SLE
7.6,2006,TOYOTA,TOYOTA CAMRY XLE V6
8.6,2007,TOYOTA,TOYOTA CAMRY SE (MANUAL)
7.7,2007,TOYOTA,TOYOTA CAMRY HYBRID
5.9,2007,TOYOTA,TOYOTA CAMRY SE V6
8.6,2007,TOYOTA,TOYOTA CAMRY LE
8.5,2008,TOYOTA,TOYOTA CAMRY LE PZEV
7.6,2009,TOYOTA,TOYOTA CAMRY HYBRID
8.2,2010,TOYOTA,TOYOTA CAMRY 2.5L
5.9,2011,TOYOTA,TOYOTA CAMRY LE V6
8.0,2012,TOYOTA,TOYOTA CAMRY 2.5L
5.8,2012,TOYOTA,TOYOTA CAMRY SE V6
7.2,2012,TOYOTA,TOYOTA CAMRY HYBRID XLE
8.1,2013,TOYOTA,TOYOTA CAMRY SE
7.1,2015,TOYOTA,TOYOTA CAMRY HYBRID SE
5.9,2015,TOYOTA,TOYOTA CAMRY XSE V6
7.9,2015,TOYOTA,TOYOTA CAMRY XLE
8.0,2016,TOYOTA,TOYOTA CAMRY SE
8.0,2017,TOYOTA,TOYOTA CAMRY XSE
6.1,2017,TOYOTA,TOYOTA CAMRY XSE V6
7.3,2018,TOYOTA,TOYOTA CAMRY HYBRID
7.7,2018,TOYOTA,TOYOTA CAMRY 2.5L
5.8,2018,TOYOTA,TOYOTA CAMRY XSE V6
6.0,2019,TOYOTA,TOYOTA CAMRY XLE V6
5.7,2020,TOYOTA,TOYOTA CAMRY TRD
7.3,2020,TOYOTA,TOYOTA CAMRY LE
7.4,2021,TOYOTA,TOYOTA CAMRY HYBRID XSE
13.8,1972,TOYOTA,TOYOTA CARINA
11.5,1971,TOYOTA,TOYOTA CELICA ST HARDTOP COUPE
12.1,1982,TOYOTA,TOYOTA CELICA COUPE
11.6,1984,TOYOTA,TOYOTA CELICA GT-S COUPE
8.5,1986,TOYOTA,TOYOTA CELICA GT-S HATCHBACK
8.6,1988,TOYOTA,TOYOTA CELICA GT-S COUPE
10.4,1988,TOYOTA,TOYOTA CELICA GT CONVERTIBLE
7.9,1988,TOYOTA,TOYOTA CELICA ALL-TRAC TURBO COUPE
8.1,1989,TOYOTA,TOYOTA CELICA GT-S COUPE
7.4,1990,TOYOTA,TOYOTA CELICA ALL-TRAC TURBO COUPE
9.7,1991,TOYOTA,TOYOTA CELICA GT CONVERTIBLE
9.1,1992,TOYOTA,TOYOTA CELICA GT-S COUPE
8.4,1994,TOYOTA,TOYOTA CELICA GT COUPE
4.9,2000,TOYOTA,ROD MILLEN MOTORSPORTS TRD ULTIMATE CELICA
6.9,2001,TOYOTA,TOYOTA CELICA GT-S
7.4,2002,TOYOTA,TOYOTA CELICA GT-S TRD
12.6,1992,TOYOTA,TOYOTA CENTURY I L-TYPE VG45
16.8,1968,TOYOTA,TOYOTA COROLLA COUPE
11.4,1971,TOYOTA,TOYOTA COROLLA 1600 COUPE
18.3,1973,TOYOTA,TOYOTA COROLLA 1200
16.0,1974,TOYOTA,TOYOTA COROLLA 1200
16.9,1975,TOYOTA,TOYOTA COROLLA SR-5 COUPE
15.0,1975,TOYOTA,TOYOTA COROLLA E-5
14.8,1976,TOYOTA,TOYOTA COROLLA SR-5 HATCHBACK (3-DOOR)
12.0,1980,TOYOTA,TOYOTA COROLLA DELUXE SPORT COUPE
14.8,1980,TOYOTA,TOYOTA COROLLA TERCEL SR5 HATCHBACK (3-DOOR)
13.4,1982,TOYOTA,TOYOTA COROLLA SR-5 HATCHBACK (3-DOOR)
13.0,1984,TOYOTA,TOYOTA COROLLA
10.4,1985,TOYOTA,TOYOTA COROLLA GT-S HATCHBACK (3-DOOR)
9.5,1987,TOYOTA,TOYOTA COROLLA FX16 GT-S (3-DOOR)
11.3,1988,TOYOTA,TOYOTA COROLLA
10.1,1991,TOYOTA,TOYOTA COROLLA LE
9.2,1993,TOYOTA,TOYOTA COROLLA DX
10.3,1993,TOYOTA,TOYOTA COROLLA DX WAGON
10.1,1995,TOYOTA,TOYOTA COROLLA DX
10.1,1998,TOYOTA,TOYOTA COROLLA LE
8.8,2001,TOYOTA,TOYOTA COROLLA S
8.0,2003,TOYOTA,TOYOTA COROLLA S
8.2,2003,TOYOTA,TOYOTA COROLLA LE
7.1,2005,TOYOTA,TOYOTA COROLLA XRS
7.9,2007,TOYOTA,TOYOTA COROLLA LE
7.9,2009,TOYOTA,TOYOTA COROLLA XRS (MANUAL)
7.8,2009,TOYOTA,TOYOTA COROLLA XRS
8.6,2009,TOYOTA,TOYOTA COROLLA (MANUAL)
7.9,2010,TOYOTA,TOYOTA COROLLA XRS (MANUAL)
9.8,2011,TOYOTA,TOYOTA COROLLA LE
8.5,2013,TOYOTA,TOYOTA COROLLA S
9.1,2014,TOYOTA,TOYOTA COROLLA L
9.6,2014,TOYOTA,TOYOTA COROLLA S PREMIUM
9.4,2014,TOYOTA,TOYOTA COROLLA LE ECO
8.5,2016,TOYOTA,TOYOTA COROLLA S PLUS
9.8,2016,TOYOTA,TOYOTA COROLLA S W/SE PACKAGE
9.1,2017,TOYOTA,TOYOTA COROLLA IM
9.5,2017,TOYOTA,TOYOTA COROLLA XSE
9.9,2018,TOYOTA,TOYOTA COROLLA XSE
8.3,2019,TOYOTA,TOYOTA COROLLA SE HATCHBACK
7.4,2019,TOYOTA,TOYOTA COROLLA SE HATCHBACK (MANUAL)
7.4,2019,TOYOTA,TOYOTA COROLLA XSE HATCHBACK (MANUAL)
8.5,2019,TOYOTA,TOYOTA COROLLA XSE HATCHBACK
8.1,2020,TOYOTA,TOYOTA COROLLA XSE
10.5,2020,TOYOTA,TOYOTA COROLLA HYBRID LE
8.8,2021,TOYOTA,TOYOTA COROLLA APEX XSE
7.9,2021,TOYOTA,TOYOTA COROLLA APEX SE
9.2,2022,TOYOTA,TOYOTA COROLLA CROSS XLE AWD
16.7,1965,TOYOTA,TOYOTA CORONA SPORT SEDAN
15.5,1968,TOYOTA,TOYOTA CORONA HARDTOP COUPE
13.4,1970,TOYOTA,TOYOTA CORONA SEDAN
13.4,1971,TOYOTA,TOYOTA CORONA DELUXE SEDAN
15.2,1972,TOYOTA,TOYOTA CORONA MARK II STATION WAGON
15.4,1974,TOYOTA,TOYOTA CORONA COUPE
15.0,1974,TOYOTA,TOYOTA CORONA SR5 COUPE
14.4,1975,TOYOTA,TOYOTA CORONA MARK II STATION WAGON
12.0,1979,TOYOTA,TOYOTA CORONA LE LIFTBACK
12.0,1981,TOYOTA,TOYOTA CRESSIDA 2.8 SEDAN
10.1,1983,TOYOTA,TOYOTA CRESSIDA 2.8 SEDAN
8.7,1983,TOYOTA,TOYOTA CRESSIDA 2.8 SEDAN
10.5,1985,TOYOTA,TOYOTA CRESSIDA 2.8 SEDAN
8.8,1989,TOYOTA,TOYOTA CRESSIDA 3.0 SEDAN
8.4,2000,TOYOTA,TOYOTA ECHO (MANUAL)
9.8,2004,TOYOTA,TOYOTA ECHO
7.6,2006,TOYOTA,TOYOTA FJ CRUISER
7.2,2007,TOYOTA,TOYOTA FJ CRUISER (MANUAL)
7.2,2009,TOYOTA,TOYOTA FJ CRUISER
7.1,2011,TOYOTA,TOYOTA FJ CRUISER
8.8,2001,TOYOTA,TOYOTA HIGHLANDER LIMITED AWD
