0_60_time,year,manufacturer,model
8.6,2004,FORD,FORD EXPEDITION XLT 4X4
9.3,2006,FORD,FORD EXPEDITION KING RANCH 4X4
8.9,2007,FORD,FORD EXPEDITION EL 4X4
8.1,2008,FORD,FORD EXPEDITION KING RANCH 4X4
6.4,2015,FORD,FORD EXPEDITION 4X4
6.5,2015,FORD,FORD EXPEDITION EL 4X4
5.9,2018,FORD,FORD EXPEDITION PLATINUM MAX 4X4
6.2,2018,FORD,FORD EXPEDITION XLT FX4 4X4
5.7,2018,FORD,FORD EXPEDITION PLATINUM 4X4
11.2,1991,FORD,FORD EXPLORER EDDIE BAUER 4X4
10.9,1994,FORD,FORD EXPLORER LIMITED 4X4
10.9,1995,FORD,FORD EXPLORER EDDIE BAUER 4X4
11.6,1995,FORD,FORD EXPLORER XLT 4X4
8.8,1996,FORD,FORD EXPLORER XLT V8 4X4
8.5,1997,FORD,FORD EXPLORER XLT 4X4
8.3,1999,FORD,FORD EXPLORER XLT 4X4
8.3,2000,FORD,FORD EXPLORER XLT 4X2
8.3,2001,FORD,FORD EXPLORER SPORT
8.5,2001,FORD,FORD EXPLORER SPORT TRAC
8.8,2002,FORD,FORD EXPLORER 4X4
7.9,2006,FORD,FORD EXPLORER V8 4X4
8.1,2007,FORD,FORD EXPLORER SPORT TRAC LIMITED
7.6,2011,FORD,FORD EXPLORER XLT
7.7,2012,FORD,FORD EXPLORER LIMITED ECOBOOST AWD
5.9,2013,FORD,FORD EXPLORER SPORT AWD
5.8,2016,FORD,FORD EXPLORER SPORT AWD
9.2,2016,FORD,FORD EXPLORER 2.0T ECOBOOST
8.2,2016,FORD,FORD EXPLORER 2.3T ECOBOOST AWD
5.8,2017,FORD,FORD EXPLORER PLATINUM AWD
6.8,2020,FORD,FORD EXPLORER XLT
6.2,2020,FORD,FORD EXPLORER XLT AWD
7.7,2020,FORD,FORD EXPLORER HYBRID LIMITED
5.2,2020,FORD,FORD EXPLORER ST
6.8,2022,FORD,FORD EXPLORER TIMBERLINE AWD
9.3,1992,FORD,FORD F-150 FLARESIDE PICKUP
7.1,1993,FORD,FORD F-150 SVT LIGHTNING
6.5,1994,FORD,J&M PERFORMANCE SVT LIGHTNING
8.8,1994,FORD,FORD F-150 XLT
8.8,1997,FORD,FORD F-150 XLT REGULAR CAB
8.7,1997,FORD,FORD F-150 FLARESIDE XLT 4X4
8.8,1997,FORD,FORD F-150 LARIAT FLARESIDE 4X4
8.3,1997,FORD,FORD F-150 LARIAT SUPERCAB
9.3,1997,FORD,FORD F-150 STYLESIDE
9.8,1997,FORD,FORD F-150 XLT SUPERCAB
7.0,1998,FORD,ROUSH STAGE 2 F-150 REGULAR CAB
9.4,1998,FORD,FORD F-150 XLT SUPERCAB 4X4
8.7,1998,FORD,FORD F-150 XLT SUPERCAB
5.6,2000,FORD,FORD F-150 SVT LIGHTNING
8.8,2000,FORD,FORD F-150 XLT SUPERCAB 4X4
5.2,2001,FORD,FORD F-150 SVT LIGHTNING
6.1,2002,FORD,FORD F-150 HARLEY-DAVIDSON SUPERCREW
9.3,2002,FORD,FORD F-150 LARIAT SUPERCAB 4X4
8.2,2003,FORD,FORD F-150 LARIAT SUPERCAB STYLESIDE
9.8,2004,FORD,FORD F-150 XLT REGULAR CAB
7.5,2004,FORD,ROUSH STAGE 3 F-150 SUPERCAB
8.9,2004,FORD,FORD F-150 FX4 SUPERCREW 4X4
5.7,2007,FORD,FORD F-150 FX2 SPORT EXTREME
8.7,2007,FORD,FORD F-150 FX4 SUPERCREW 4X4
8.8,2007,FORD,FORD F-150 FX4 SUPERCAB 4X4
6.3,2008,FORD,FORD F-150 HARLEY DAVIDSON SUPERCREW
8.0,2009,FORD,FORD F-150 SUPERCREW 4X4
8.3,2010,FORD,FORD F-150 SVT RAPTOR SUPERCAB 5.4L
6.6,2010,FORD,FORD F-150 SVT RAPTOR SUPERCAB 6.2L
7.4,2011,FORD,FORD F-150 STX REGULAR CAB
6.0,2011,FORD,FORD F-150 FX4 SUPERCREW ECOBOOST 4X4
