0_60_time,year,manufacturer,model
13.5,1987,SUBARU,SUBARU JUSTY GL
12.4,1988,SUBARU,SUBARU JUSTY RS 4WD
11.9,1989,SUBARU,SUBARU JUSTY GL 4WD
14.3,1989,SUBARU,SUBARU JUSTY GL (ECVT)
11.3,1992,SUBARU,SUBARU JUSTY GL
10.4,1990,SUBARU,SUBARU LEGACY LS
8.4,1991,SUBARU,SUBARU LEGACY SPORT SEDAN
7.9,1991,SUBARU,SUBARU LEGACY SPORT SEDAN (MANUAL)
10.8,1995,SUBARU,SUBARU LEGACY L WAGON
8.2,1997,SUBARU,SUBARU LEGACY 2.5GT
9.1,2000,SUBARU,SUBARU LEGACY 2.5GT LIMITED
8.8,2003,SUBARU,SUBARU LEGACY L
6.4,2005,SUBARU,SUBARU LEGACY 2.5GT LIMITED
6.9,2005,SUBARU,SUBARU LEGACY 2.5GT WAGON
5.3,2005,SUBARU,SUBARU LEGACY 2.5GT LIMITED (MANUAL)
7.9,2005,SUBARU,SUBARU LEGACY 2.5I WAGON
5.3,2006,SUBARU,SUBARU LEGACY 2.5GT SPEC.B
8.2,2008,SUBARU,SUBARU LEGACY SPORTS TOURER 2.0TD RE DIESEL
9.3,2009,SUBARU,SUBARU LEGACY TOURER 2.0D DIESEL
8.9,2010,SUBARU,SUBARU LEGACY 2.5I PREMIUM
9.3,2010,SUBARU,SUBARU LEGACY 2.0D S DIESEL
5.4,2010,SUBARU,SUBARU LEGACY 2.5GT
9.3,2010,SUBARU,SUBARU LEGACY 2.5I LIMITED
6.7,2010,SUBARU,SUBARU LEGACY 3.6R LIMITED
5.3,2011,SUBARU,SUBARU LEGACY 2.5GT LIMITED (MANUAL)
5.3,2012,SUBARU,SUBARU LEGACY 2.5GT LIMITED (MANUAL)
8.8,2014,SUBARU,SUBARU LEGACY 2.5I SPORT PZEV
9.0,2015,SUBARU,SUBARU LEGACY 2.5I PREMIUM PZEV
7.0,2015,SUBARU,SUBARU LEGACY 3.6R LIMITED
8.8,2015,SUBARU,SUBARU LEGACY 2.5I LIMITED PZEV
9.1,2017,SUBARU,SUBARU LEGACY 2.5I SPORT PZEV SPORT
8.6,2018,SUBARU,SUBARU LEGACY 2.5I SPORT
8.0,2020,SUBARU,SUBARU LEGACY SPORT
6.1,2020,SUBARU,SUBARU LEGACY TOURING XT
8.3,2021,SUBARU,SUBARU LEGACY LIMITED
13.0,1987,SUBARU,SUBARU LEONE HATCHBACK COUPE
7.8,2015,SUBARU,SUBARU LEVORG 1.6 DIT GT
9.7,2020,SUBARU,SUBARU LEVORG 2.0 GT-S
9.8,1996,SUBARU,SUBARU LEGACY OUTBACK 2.5
9.0,1997,SUBARU,SUBARU LEGACY OUTBACK 2.5 LIMITED
10.5,1999,SUBARU,SUBARU LEGACY OUTBACK 2.5 LIMITED
10.5,2000,SUBARU,SUBARU LEGACY OUTBACK 2.5 LIMITED
8.5,2001,SUBARU,SUBARU OUTBACK H6-3.0 VDC
6.9,2005,SUBARU,SUBARU OUTBACK 2.5XT LIMITED
5.7,2010,SUBARU,SVI SUBARU OUTBACK GTK
7.2,2010,SUBARU,SUBARU OUTBACK 3.6R LIMITED
9.9,2010,SUBARU,SUBARU OUTBACK 2.5I LIMITED
7.1,2015,SUBARU,SUBARU OUTBACK 3.6R LIMITED
9.1,2015,SUBARU,SUBARU OUTBACK 2.5I PREMIUM PZEV
9.3,2016,SUBARU,SUBARU OUTBACK 2.5I LIMITED PZEV
7.0,2017,SUBARU,SUBARU OUTBACK 3.6R TOURING
9.4,2018,SUBARU,SUBARU OUTBACK 2.5I LIMITED
8.7,2020,SUBARU,SUBARU OUTBACK LIMITED
6.1,2022,SUBARU,SUBARU OUTBACK WILDERNESS
7.2,1992,SUBARU,SUBARU SVX
8.1,2008,SUBARU,SUBARU TRIBECA LIMITED AWD
7.6,2011,SUBARU,SUBARU TRIBECA 3.6R LIMITED AWD
7.6,2012,SUBARU,SUBARU TRIBECA 3.6R PREMIUM AWD
6.6,1994,SUBARU,SUBARU IMPREZA WRX WAGON
4.2,1996,SUBARU,SUBARU IMPREZA WRX
5.1,1998,SUBARU,SUBARU IMPREZA WRX 22B STI
5.5,2002,SUBARU,SUBARU IMPREZA WRX
6.8,2002,SUBARU,SUBARU IMPREZA WRX WAGON (AUTO)
5.8,2002,SUBARU,SUBARU IMPREZA WRX WAGON
5.9,2002,SUBARU,SUBARU IMPREZA WRX WAGON (UPGRADED 17X7 BBS WHEELS)
5.1,2003,SUBARU,SUBARU IMPREZA WRX STI SPEC C TYPE RA
5.1,2003,SUBARU,COBB TUNING SUBARU IMPREZA WRX
4.4,2003,SUBARU,M2 PERFORMANCE SUBARU IMPREZA WRX
5.1,2003,SUBARU,PRODRIVE SUBARU IMPREZA WRX
4.2,2004,SUBARU,SUBARU IMPREZA WRX STI WR1
4.7,2004,SUBARU,SUBARU IMPREZA WRX STI
5.5,2004,SUBARU,SUBARU IMPREZA WRX
4.6,2005,SUBARU,SUBARU IMPREZA WRX STI
5.2,2007,SUBARU,SUBARU IMPREZA WRX TR
5.6,2008,SUBARU,SUBARU IMPREZA WRX
4.6,2008,SUBARU,SUBARU IMPREZA 2.5 WRX STI TYPE-UK
4.9,2008,SUBARU,SUBARU IMPREZA WRX STI HATCHBACK
5.7,2008,SUBARU,SUBARU IMPREZA WRX HATCHBACK
4.7,2009,SUBARU,SUBARU IMPREZA WRX STI HATCHBACK
4.9,2009,SUBARU,SUBARU IMPREZA WRX
4.8,2009,SUBARU,SUBARU IMPREZA WRX HATCHBACK
4.8,2009,SUBARU,SUBARU IMPREZA WRX SPT HATCHBACK
3.6,2010,SUBARU,SUBARU IMPREZA WRX STI COSWORTH CS400 HATCHBACK
