0_60_time,year,manufacturer,model
10.9,2018,HYUNDAI,HYUNDAI I30 1.6 CRDI TOURER ESTATE WAGON
9.7,2011,HYUNDAI,HYUNDAI I40 ESTATE WAGON
11.2,2012,HYUNDAI,HYUNDAI I40 ESTATE WAGON
14.0,2012,HYUNDAI,HYUNDAI I800 STYLE ESTATE
9.1,2017,HYUNDAI,HYUNDAI IONIQ LIMITED HYBRID
8.4,2017,HYUNDAI,HYUNDAI IONIQ LIMITED ELECTRIC
8.9,2018,HYUNDAI,HYUNDAI IONIQ LIMITED PLUG-IN HYBRID
8.4,2019,HYUNDAI,HYUNDAI IONIQ BLUE HYBRID
8.3,2020,HYUNDAI,HYUNDAI IONIQ LIMITED ELECTRIC
4.4,2022,HYUNDAI,HYUNDAI IONIQ 5 LIMITED LONG RANGE HTRAC
9.9,2010,HYUNDAI,HYUNDAI IX35 2.0 CRDI
12.1,2015,HYUNDAI,HYUNDAI IX35 FUEL CELL
9.2,2018,HYUNDAI,HYUNDAI KONA 2.0 SEL AWD
8.3,2018,HYUNDAI,HYUNDAI KONA 2.0 SE
11.8,2018,HYUNDAI,HYUNDAI KONA 1.0T
6.3,2019,HYUNDAI,HYUNDAI KONA 1.6T ULTIMATE AWD
6.5,2019,HYUNDAI,HYUNDAI KONA ULTIMATE ELECTRIC
6.4,2020,HYUNDAI,HYUNDAI KONA 1.6T ULTIMATE
6.5,2020,HYUNDAI,HYUNDAI KONA ULTIMATE ELECTRIC
7.3,2022,HYUNDAI,HYUNDAI KONA N-LINE AWD
8.4,2019,HYUNDAI,HYUNDAI NEXO FUEL CELL EV
6.9,2020,HYUNDAI,HYUNDAI PALISADE LIMITED AWD
6.3,2022,HYUNDAI,HYUNDAI SANTA CRUZ LIMITED HTRAC
10.1,2001,HYUNDAI,HYUNDAI SANTA FE 2.7 V6 AWD
9.6,2004,HYUNDAI,HYUNDAI SANTA FE 3.5 V6 AWD
8.1,2007,HYUNDAI,HYUNDAI SANTA FE LIMITED AWD
8.1,2008,HYUNDAI,HYUNDAI SANTA FE SE AWD
7.2,2010,HYUNDAI,HYUNDAI SANTA FE LIMITED AWD
10.5,2011,HYUNDAI,HYUNDAI SANTA FE GLS AWD
9.2,2013,HYUNDAI,HYUNDAI SANTA FE SPORT 2.4
8.8,2013,HYUNDAI,HYUNDAI SANTA FE SPORT 2.0T AWD
9.1,2013,HYUNDAI,HYUNDAI SANTA FE STYLE 2.2 CRDI DIESEL
7.2,2013,HYUNDAI,HYUNDAI SANTA FE 3.3
7.4,2014,HYUNDAI,HYUNDAI SANTA FE 3.3 AWD
7.9,2015,HYUNDAI,HYUNDAI SANTA FE SPORT 2.0T AWD
7.3,2017,HYUNDAI,HYUNDAI SANTA FE LIMITED ULTIMATE
8.0,2018,HYUNDAI,HYUNDAI SANTA FE SPORT 2.0T ULTIMATE AWD
8.3,2018,HYUNDAI,HYUNDAI SANTA FE SPORT
7.6,2019,HYUNDAI,HYUNDAI SANTA FE 2.0T ULTIMATE AWD
8.7,2019,HYUNDAI,HYUNDAI SANTA FE ULTIMATE
