0_60_time,year,manufacturer,model
14.2,2010,VOLKSWAGEN,VOLKSWAGEN CARAVELLE SE 2.0 TDI LONG WHEELBASE
11.7,2012,VOLKSWAGEN,VOLKSWAGEN CARAVELLE BITDI EXECUTIVE 180 4MOTION ESTATE
9.6,2016,VOLKSWAGEN,VOLKSWAGEN CARAVELLE GEN 6
6.9,2009,VOLKSWAGEN,VOLKSWAGEN CC 2.0T
6.1,2009,VOLKSWAGEN,VOLKSWAGEN CC VR6 4MOTION
6.8,2010,VOLKSWAGEN,VOLKSWAGEN CC SPORT (MANUAL)
6.3,2010,VOLKSWAGEN,VOLKSWAGEN CC R-LINE
6.3,2011,VOLKSWAGEN,VOLKSWAGEN CC LUX PLUS
6.4,2013,VOLKSWAGEN,VOLKSWAGEN CC SPORT
6.5,2013,VOLKSWAGEN,VOLKSWAGEN CC LUX
6.5,2013,VOLKSWAGEN,VOLKSWAGEN CC SPORT (MANUAL)
6.5,2014,VOLKSWAGEN,VOLKSWAGEN CC R-LINE
6.3,2015,VOLKSWAGEN,VOLKSWAGEN CC V6 EXECUTIVE 4MOTION
6.5,2015,VOLKSWAGEN,VOLKSWAGEN CC SPORT (MANUAL)
7.8,2016,VOLKSWAGEN,VOLKSWAGEN CC R-LINE BLACK EDITION TDI
7.4,1990,VOLKSWAGEN,NEUSPEED VOLKSWAGEN CORRADO G60
9.2,1990,VOLKSWAGEN,VOLKSWAGEN CORRADO
8.2,1990,VOLKSWAGEN,VOLKSWAGEN CORRADO G60
6.5,1992,VOLKSWAGEN,VOLKSWAGEN CORRADO SLC
6.8,1994,VOLKSWAGEN,VOLKSWAGEN CORRADO SLC
14.9,1974,VOLKSWAGEN,VOLKSWAGEN DASHER FASTBACK
12.7,1975,VOLKSWAGEN,VOLKSWAGEN DASHER FASTBACK
19.3,1980,VOLKSWAGEN,VOLKSWAGEN DASHER DIESEL STATION WAGON
7.3,2007,VOLKSWAGEN,VOLKSWAGEN EOS 2.0T (MANUAL)
6.6,2007,VOLKSWAGEN,VOLKSWAGEN EOS V6
6.7,2007,VOLKSWAGEN,VOLKSWAGEN EOS 2.0T
10.0,2010,VOLKSWAGEN,VOLKSWAGEN EOS SPORT 2.0 TDI
6.5,2012,VOLKSWAGEN,VOLKSWAGEN EOS LUX 2.0 TSI
16.8,1993,VOLKSWAGEN,VOLKSWAGEN EUROVAN GL CAMPER
14.0,1993,VOLKSWAGEN,VOLKSWAGEN EUROVAN MV
16.2,1994,VOLKSWAGEN,VOLKSWAGEN EUROVAN CAMPER
10.6,2001,VOLKSWAGEN,VOLKSWAGEN EUROVAN MV
10.8,1988,VOLKSWAGEN,VOLKSWAGEN FOX GL WAGON (3-DOOR)
12.3,1989,VOLKSWAGEN,VOLKSWAGEN FOX GL
15.4,2006,VOLKSWAGEN,VOLKSWAGEN FOX 1.2 URBAN
12.6,2007,VOLKSWAGEN,VOLKSWAGEN FOX 1.4 3-DOOR
10.6,1985,VOLKSWAGEN,VOLKSWAGEN GOLF 5-DOOR
9.6,1988,VOLKSWAGEN,VOLKSWAGEN GOLF 2-DOOR
9.1,1994,VOLKSWAGEN,VOLKSWAGEN GOLF LE 2-DOOR (MANUAL)
9.7,1994,VOLKSWAGEN,VOLKSWAGEN GOLF GL
7.6,2000,VOLKSWAGEN,VOLKSWAGEN GOLF GLS 1.8T
6.2,2002,VOLKSWAGEN,VOLKSWAGEN GOLF R32
3.6,2004,VOLKSWAGEN,HPA MOTORSPORTS VW GOLF STAGE II TT R32 (MANUAL)
5.9,2004,VOLKSWAGEN,VOLKSWAGEN GOLF R32 (MANUAL)
9.3,2005,VOLKSWAGEN,VOLKSWAGEN GOLF PLUS 2.0 TDI
7.7,2006,VOLKSWAGEN,VOLKSWAGEN GOLF GT TSI 170 2-DOOR
