0_60_time,year,manufacturer,model
13.9,1986,MAZDA,MAZDA B2000 SE-5 CAB PLUS PICKUP
9.3,1994,MAZDA,MAZDA B4000 SE CAB PLUS PICKUP
8.8,1967,MAZDA,MAZDA COSMO SERIES I
11.2,1976,MAZDA,MAZDA COSMO SERIES CD 13B
10.8,1978,MAZDA,MAZDA COSMO SERIES CD
6.0,1991,MAZDA,MAZDA EUNOS COSMO 20B-REW
8.1,2016,MAZDA,MAZDA CX-3 TOURING AWD
8.4,2016,MAZDA,MAZDA CX-3 GRAND TOURING
8.3,2017,MAZDA,MAZDA CX-3 SPORT AWD
8.2,2019,MAZDA,MAZDA CX-3 GRAND TOURING
7.6,2020,MAZDA,MAZDA CX-30 PREMIUM AWD
5.8,2021,MAZDA,MAZDA CX-30 TURBO PREMIUM PLUS
8.2,2012,MAZDA,MAZDA CX-5 2.2D DIESEL AWD
8.9,2012,MAZDA,MAZDA CX-5 SKYACTIV-D 2.2 DIESEL
9.3,2013,MAZDA,MAZDA CX-5 GRAND TOURING
9.4,2013,MAZDA,MAZDA CX-5 GRAND TOURING AWD
9.2,2013,MAZDA,MAZDA CX-5 TOURING AWD
9.4,2013,MAZDA,MAZDA CX-5 SPORT
8.1,2014,MAZDA,MAZDA CX-5 GRAND TOURING
7.6,2014,MAZDA,MAZDA CX-5 GRAND TOURING AWD
7.8,2015,MAZDA,MAZDA CX-5 TOURING
7.7,2016,MAZDA,MAZDA CX-5 GRAND TOURING AWD
7.8,2017,MAZDA,MAZDA CX-5 GRAND TOURING
9.1,2017,MAZDA,MAZDA CX-5 150 SPORT 2.2D DIESEL
8.2,2018,MAZDA,MAZDA CX-5 AWD
8.1,2019,MAZDA,MAZDA CX-5 GRAND TOURING AWD
9.0,2019,MAZDA,MAZDA CX-5 SIGNATURE SKYACTIV-D AWD
6.3,2019,MAZDA,MAZDA CX-5 SIGNATURE AWD
6.1,2021,MAZDA,MAZDA CX-5 SIGNATURE AWD
7.7,2007,MAZDA,MAZDA CX-7 SPORT
7.9,2007,MAZDA,MAZDA CX-7 GRAND TOURING AWD
7.9,2007,MAZDA,MAZDA CX-7 TOURING AWD
7.7,2007,MAZDA,MAZDA CX-7 SPORT AWD
7.7,2008,MAZDA,MAZDA CX-7 GRAND TOURING AWD
10.0,2010,MAZDA,MAZDA CX-7 I SPORT
10.9,2010,MAZDA,MAZDA CX-7 2.2 MZR-CD DIESEL
9.2,2010,MAZDA,MAZDA CX-7 I SV
7.7,2007,MAZDA,MAZDA CX-9 TOURING
7.3,2007,MAZDA,MAZDA CX-9 GRAND TOURING
7.6,2008,MAZDA,MAZDA CX-9 GRAND TOURING AWD
7.7,2010,MAZDA,MAZDA CX-9 AWD
7.1,2012,MAZDA,MAZDA CX-9 GRAND TOURING
7.4,2013,MAZDA,MAZDA CX-9 GRAND TOURING AWD
7.4,2014,MAZDA,MAZDA CX-9 TOURING AWD
6.9,2016,MAZDA,MAZDA CX-9 SIGNATURE AWD
7.5,2016,MAZDA,MAZDA CX-9 TOURING
7.2,2017,MAZDA,MAZDA CX-9 TOURING AWD
7.4,2018,MAZDA,MAZDA CX-9 SPORT
7.1,2018,MAZDA,MAZDA CX-9 GRAND TOURING AWD
7.1,2021,MAZDA,MAZDA CX-9 SIGNATURE AWD
13.9,1981,MAZDA,MAZDA GLC SPORT HATCHBACK (3-DOOR)
14.4,1985,MAZDA,MAZDA GLC LX
9.0,1990,MAZDA,MAZDA MX-5 MIATA
9.0,1992,MAZDA,MAZDA MX-5 MIATA MX-5
8.2,1994,MAZDA,MAZDA MX-5 MIATA R-PACKAGE
4.2,1994,MAZDA,MONSTER MOTORSPORT MX-5 MIATA
8.8,1994,MAZDA,MAZDA MX-5 MIATA M-EDITION
8.7,1994,MAZDA,MAZDA MX-5 MIATA
7.1,1995,MAZDA,PETER FARRELL SUPERCARS MX-5 MIATA SC
6.8,1996,MAZDA,MAZDA MX-5 MIATA M-EDITION
8.6,1996,MAZDA,MAZDA MX-5 MIATA
7.9,1998,MAZDA,MAZDA MX-5 MIATA
7.9,1999,MAZDA,MAZDA MX-5 MIATA
7.4,1999,MAZDA,MAZDA MX-5 MIATA 10TH ANNIVERSARY EDITION
6.7,2000,MAZDA,RACING BEAT MAZDA MX-5 MIATA
7.4,2000,MAZDA,MAZDA MX-5 MIATA SE
7.8,2001,MAZDA,MAZDA MX-5 MIATA
5.2,2002,MAZDA,FLYIN' MIATA MX-5 MIATA
6.9,2004,MAZDA,MAZDASPEED MX-5 MIATA
6.6,2006,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
6.9,2006,MAZDA,MAZDA MX-5 MIATA SPORT
6.9,2007,MAZDA,MAZDA MX-5 HARDTOP GRAND TOURING
6.7,2008,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
6.6,2009,MAZDA,MAZDA MX-5 HARDTOP GRAND TOURING
6.7,2010,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
5.2,2010,MAZDA,MAZDA MX-5 MIATA SUPER20
6.3,2013,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
6.5,2012,MAZDA,MAZDA MX-5 MIATA SE
3.8,2013,MAZDA,FLYIN' MIATA MX-5 MIATA W/ LS3 SWAP
6.0,2013,MAZDA,MAZDA MX-5 MIATA CLUB
6.3,2013,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
8.0,2015,MAZDA,MAZDA MX-5 MIATA 1.5
3.5,2016,MAZDA,FLYIN' MIATA MX-5 MIATA W/ LS3 SWAP
5.8,2016,MAZDA,MAZDA MX-5 MIATA CLUB
6.6,2016,MAZDA,MAZDA MX-5 MIATA GRAND TOURING
6.2,2017,MAZDA,MAZDA MX-5 MIATA RF CLUB
6.2,2018,MAZDA,MAZDA MX-5 MIATA RF GRAND TOURING
5.7,2019,MAZDA,MAZDA MX-5 MIATA CLUB
5.8,2019,MAZDA,MAZDA MX-5 MIATA RF CLUB
6.5,2019,MAZDA,MAZDA MX-5 MIATA RF GRAND TOURING
5.8,2021,MAZDA,MAZDA MX-5 MIATA RF GRAND TOURING (MANUAL)
7.5,1994,MAZDA,MAZDA MILLENIA S
7.8,1995,MAZDA,MAZDA MILLENIA S
8.8,1998,MAZDA,MAZDA MILLENIA S
8.5,2000,MAZDA,MAZDA MILLENIA S ME
7.6,2002,MAZDA,MAZDA MILLENIA S
18.4,1976,MAZDA,MAZDA MIZER
10.0,1989,MAZDA,MAZDA MPV LX
11.2,1992,MAZDA,MAZDA MPV 2.6
11.2,1994,MAZDA,MAZDA MPV 2.6
11.3,2000,MAZDA,MAZDA MPV LX
12.1,2000,MAZDA,MAZDA MPV ES
9.4,2002,MAZDA,MAZDA MPV ES
8.2,1992,MAZDA,MAZDA MX-3 GS
10.2,1993,MAZDA,MAZDA MX-3
8.7,2022,MAZDA,MAZDA MX-30 PREMIUM PLUS
7.6,1988,MAZDA,MAZDA MX-6 GT (AUTO)
7.4,1988,MAZDA,MAZDA MX-6 GT 4WS (FOUR-WHEEL STEERING)
7.2,1988,MAZDA,MAZDA MX-6 GT
7.3,1993,MAZDA,MAZDA MX-6 LS
7.3,1994,MAZDA,MAZDA MX-6 LS
10.3,1991,MAZDA,MAZDA NAVAJO
8.8,1990,MAZDA,MAZDA PROTEGÉ SE
8.6,1995,MAZDA,MAZDA PROTEGÉ ES
10.6,1995,MAZDA,MAZDA PROTEGÉ LX
9.9,1999,MAZDA,MAZDA PROTEGÉ LX
8.9,2000,MAZDA,MAZDA PROTEGÉ ES
9.0,2001,MAZDA,MAZDA PROTEGÉ LX
8.2,2001,MAZDA,MAZDA PROTEGÉ MP3
9.1,2001,MAZDA,MAZDA PROTEGÉ ES
9.3,2002,MAZDA,MAZDA PROTEGÉ5
9.2,2003,MAZDA,MAZDA PROTEGÉ LX
7.0,2003,MAZDA,MAZDASPEED PROTEGÉ
